Username,Comment,Likes
rosaab.desaigns,حلو 😍,0
__farah3.9,Wow,0
ta_xhi,bhutan,0
bahro.m0322,😮😮😮😮❤️❤️❤️ vav super 😍😍😍😍😍😍,0
qianzhou555,🇨🇳🇰🇷🇯🇵👏,0
auiopkl_mu,End😍😍😍,0
nah_itsthelma_,Indian,0
chounsreyoun05,Cambodia please 🇰🇭❤️😍,0
_hey._rohit_,India 🇮🇳,0
babymochi77777,Every look is good but Korean one hits different 😍,0
susmita_baiju,Nepal❤️,0
eiina5921,Cambodia 🇰🇭🇰🇭,0
watersidepeople,"진짜 너무이쁘다.,, 인상이 너무 깨끗하고 사랑스러워요 ㅠㅠ❤️",0
x._.k00,"Kurdistan,❤️🌞💚!",0
sselloumi,🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿please,0
larinaelezebethmenezes,INDIAAAA🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0
h2glam_97,Where is Pakistan 🇵🇰,0
m__m2427,🇰🇿🇲🇦🇹🇲🇺🇿🇹🇷🇵🇸🇰🇬🇰🇷🇪🇸🇨🇦please please please ❤️,0
jamandisha,Bangladesh 🇧🇩,0
mirizadeff,❤️,0
pwincesssinthui,Slay girl😍👏,0
neon24591,Pls Thailand,0
dylangk_1,Well well well,0
drwn_lance,Waiti'n for Filipino fitt,0
ditaaandriani_,What a beauty ❤️❤️,0
asumiotaku,ᴵᴺᴰᴵᴬ,0
shai_lee87,"Wow, you Outfits are amazing.😮❤️",0
adharboti,Bangladesh 🇧🇩,0
graceakinss,Song??,0
arush_urang_19,Speed,0
sraboniislam594,Why is Bangladesh not on the Asia list?,0
abytovvv,Where is Kyrgyzstan?,0
leopard.3051419,Speed fumbled,0
preetidhiman56592,Indian please and Korea,0
lachimolala1871,India,0
artsb_yj,🇵🇰🇵🇰,0
lili441840,🇵🇰 you forget,0
rohanprasad98,India,0
mayuuuuu_1303,Waiting fr india🇮🇳🤍,0
nidhi__________011,Indian ❤️❤️❤️,0
r.g.thompsons_,Thai please,0
miss.voltaire,🔥🔥🔥,0
mou_mita_2009,🇮🇳,0
ko.be7446,Chinese custom on fire🔥🔥🔥,0
urhana123,Afghanistan pls,0
sillah77712,🇵🇰pls,0
mniayyni,Pakistan 🇵🇰🔥,0
somja_001,🇦🇫please,0
winnterwave,Where is india?? 🇮🇳???,0
reaksa8875,CAMBODIA 🇰🇭 PLEASE,0
u3iiio,最后一个不也是中国的吗？,0
meankone,🇰🇭🇰🇭,0
shanessa108,Indonesia huh,0
206thsense,🔥🔥🔥,0
marion.williams.338863,Nigerian,0
johnnykham_,Laos 🇱🇦,0
drosiepgs1005,❤️🇵🇭,0
zahra724684,Girl Germany pls❤️ or Afghanistan ❤️ Luv u,0
hongminh_xii,Sursdey Amy 🇰🇭🔥,0
imflying_fish,🇹🇼🇹🇼🇹🇼🇹🇼🇹🇼🇹🇼,0
anthony_ha_tran,www,0
xeomae_,First one matched the best ngl👏❤️,0
dsuresh5450,Indian,0
ayatiamol,India please 👏,0
dtrinh_anh,áo dài Việt Nam nhââ,0
leenatomy48,Indiaa plzzzz,0
4kyeli,Do you miss ishowpseed,0
gotta.love_urmi,Bangladesh 🇧🇩,0
dwarf6411,Surgery girl😂😂😂,0
kc.logoai,Korean and Chinese look 🔥,0
skeletonfairyyy1903,Thankssssa AMY for doing' my culture 🇻🇳,0
vikas.sp84,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳♥️😎👌👌👌👌,0
maishi.1,🇰🇭🇰🇭🇰🇭,0
khish.ignyam,where is mongolia🇲🇳,0
______________0117,来财 来,0
artfullcart,India please,0
nusrat_jungkook,Where is Bangladesh🇧🇩,0
layla_10127,Your so pretty ❤️❤️,0
duha2013_15,Bangladesh🇧🇩🥹,0
xu_xian28,កម្ពុជាCambodia 🇰🇭,0
lavinia.nagaiyah,Malaysia,0
kavya_24671358,India plsss,0
koula24k,Tonga pretty please 🙏,0
amandawang2012,damn Amy is so beautiful,0
sandradewi403,indonesia,0
meykakol,🇰🇭love you,0
tluang_nei_thuai,Myanmar 🇲🇲 please,0
its_lilys123,Plsss turkish 😍😍😍😍😍❤️❤️❤️❤️❤️,0
x7.shelby,Pakistan?,0
_gunnu__kushhh_,INDIAN OUTFIT GORGEOUS PLZZ🇮🇳♥️🫶🏻,0
hukuluuu,🇨🇳🔥🔥very nice,0
maxmax8040,🇹🇭🇹🇭,0
no_one_can_help_taiwan,🇰🇵,0
no_one_can_help_taiwan,🇰🇷 belongs to 🇰🇵,0
avni_kabir_970,India,0
haridasmadasserryramachandra,IndiAaaa,0
blublub.bies,Slay 🤧🤌,0
__rebecca_pangamte,Bro she is so beautiful and cute,0
itsharshada_143,Me waiting for india.....,0
saintpottahhh,😍😍,0
olima4567,너 완전 멋져🔥,0
aqsasolangi4,Pakistan please please,0
silent__sea0,🇧🇩 Bangladesh pls,0
thesecret_life.of_shakshi,India,0
richkoreans,Wow. The amount of effort you put into one of these videos is mind-boggling,0
tanpisak,Cambodia 🇰🇭,0
itsme323526,Philippines the best ❤️,0
poojamishra_221,What bout india🇮🇳🇮🇳,0
jungchaewon_10,Please please Pakistan I am following you and I am biggest fan of you😍❤️❤️🔥🔥😂,0
marianastaneva26,What country was the second one?,0
len.4162,❤️🇰🇭,0
starweaver_lunacherry,Justice for Pakistan,0
syam.i27,What about nepal 🇳🇵??,0
koreanboo_learner,India🇮🇳 🙏,0
preranarao0987654,India🔥😍,0
meharmatahir6,Amy do Pakistan,0
_official.rodriguez,Amy 😍I need you,0
prabha.030895,Nepal,0
alizanoch,🇰🇭,0
hyun.jins_juicy.redlips,Can u please add 🇳🇵 Nepal 😢,0
kadybomb,I would’ve loved if you added the country of origin for each outfit this is bomb!,0
miii0_0.2,The Middle East is also part of Asia 👽👽,0
s6ungm1n9,Magic bag🔥😂,0
vani_vanilla2,Indonesia 🔥🔥🔥,0
amm_lily,🇰🇭🇰🇭Cambodia pls,0
ranisingh4059,India 🇮🇳 🇮🇳 pls 👏👏👏🔥you look great,0
nu.nn235,越南小土帽 哈哈哈,0
murad_21_4,Pakistan 😭😭😭😭😭,0
bena_420__,Suiii speed,0
ann_berrys3,Country georgia🇬🇪🥹,0
_st4r__678,India,0
heanggggluv4ever,🇰🇭🇰🇭🇰🇭,0
bhagartimahara,Pls nepal,0
beliwn63,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷plsss,0
ddddanielle_mamamo,🙌🙌🙌Philippines please 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,0
wishy_rajpoot,😍🔥,0
_pixel_.vortex_.19_,Nepal and India please,0
no.mzaaj,No no no you must wear mokhawar also .. you must include United Arab Emirates also 🇦🇪 😍,0
lavender_._b4tterfly,Bangladesh 🇧🇩,0
