Username,Comment,Likes
@dabinmusic,@dabinmusic please tell me you will eventually release this! Been waiting for a dubstep remix of any of these songs from this movie!,0
_iseewhy,SEE YOU AT VELD 😍😍😍,0
jenelle.ricci,@ryxnyung FUUUUU!!,0
@ryxnyung,@ryxnyung FUUUUU!!,0
ctweetyle,Cryinggggg 😭 this is perfect!!,0
miguel13mdr,This movie keeps bringing us together 🔥🔥🫶🏼,0
marr_tedi,😭😭😭😭😭😭😭😭😭🙏🙏🙏🙏🙏🙏👏👏👏👏👏🔥🔥🔥🔥🔥🔥,0
selena_moonchild,YESSSSSSSSSSS,0
highway517,Progressive house never died,0
knightwolf29,Best free remix ever please release this,0
yun_ny9,Literally Insane,0
zak.the.viking,And Disney is complaining that their originals aren’t doing well cuz that’s not what we want. Yet K-pop demon hunters is LITERALLY FIRE!!,0
ctweetyle,"I NEED MOREEEE, please 🙏🙏 @dabinmusic",0
@dabinmusic,"I NEED MOREEEE, please 🙏🙏 @dabinmusic",0
neumzy,Levitandoooooo😭🥹🔥🙌,0
carolynhuynh23,❤️,0
_dayswithjenny,I’ll be in tears if I hear this live! 😭❤️,0
mandoollie,🔥❤️🔥🔥❤️,0
mfdizon_,OH THIS FANDOM IS SO ALIVE RN,0
hngz_rai,🔥🔥🔥🔥,0
angelgotero,That's very amazing and awesome I liked,0
mar.bella_22,I need this on spotify pls I'll add it to my playlist 🥹🙏,0
johnny_boy395,Please play this in Seattle 🔥😭,0
jenna_pothier,😍😍,0
kohatsuichiban,Please release this! 😭,0
xander.sakner,Give me this song ASAP,0
zohan503,Must put on Spotify,0
schna1d3,And the honmoon is forever sealed,0
iriscl,🫶🏼🫶🏼🫶🏼,0
semruiz,😍😍😍🔥🔥🔥🙌,0
djzepex,"HELL YEAH, I still gotta watch KDH",0
kuya_rizzy,does this guy ever miss,0
j.nrtz,🙌🏼🙌🏼😭 i think imma go cry!!! Lol,0
m.omandam,CAN’T WAIT FOR AURA PARK LA 😩,0
dantegeronazzo,This was insane live😮‍💨😮‍💨,0
nat_gnav,CANT WAIT TO HEAR THIS AT THE MINNEAPOLIS SHOW,0
goodluckcas,this goes hard wtf,0
iamzoss,Bangerrr 🔥,0
cassieng17,I DIDN’T KNOW I NEEDED THIS IN MY LIFE 🥹,0
kevinn.liii,DABIN JUST GETS IT 😩🔥,0
mellox_xyg,Legend!!!,0
paulnquyen,King literally never misses 😭🫶🏼,0
heydarlenemay,I HAVE GOOOSEBUMPS!!! 🥹🤍,0
ben.kim03,need this NOW,0
yx.rou,OMGGGGGGGGGG come back to ny rn to play this.,0
wong_sushiritos,This better be played in October,0
algorakiko,OH MY GFODDDF,0
joshuag_pw,Yeees remix this one Huntrix 🔥🔥,0
lilstephyswims108,I NEEED THIS SO BAD😍🔥HONMOON SEALLLLED,0
rng_eman,my goat @sarah_purr,0
@sarah_purr,my goat @sarah_purr,0
whalewhalefan,Please play this at VELD!!!,0
l_hkawng,Can’t wait to see you in HTX,0
_trashyliz_,"I need a ""what it sounds like"" remix for your St.Pete show",0
ocellexx,Yesssss,0
berry15021,hope release this asap😍😍😍😍🔥🔥 love it,0
asakina.khn,Goes hard,0
heylookitsian,"It’s been a couple of years, but I’m thinking it’s time to catch you live again 🙌🙌🙌",0
justin.newen,Come back to the bay 🥹,0
maerzz,I need Your Idol x IDOL (BTS) mashup of Soda Pop + Boy With Luv mashup,0
taahh_teea,🔥🔥🔥❤️❤️,0
b_nguyen38,THIS BETTER GO TRIPLE PLATNIUM OR WE RIOTING,0
nolancuppage,so good,0
enjay415,🔥🔥,0
2spade,Well done brotha🌟,0
marrenblue,YES,0
alexgrubberducky,Hearing a remix to this beautiful masterpiece was not on my bingo card. 🥹🫶🏼,0
becofhearts,CHILLS,0
febey.aligway,😮😮😮,0
ashleyoonn,@crystalquu,0
@crystalquu,ashleyoonn,0
lan_tastic,My heart needed this!! 🔥,0
lineatspho,WOW,0
wongrh,The most epic set. tysm 🥹🥹🔥🔥,0
laynelegaspi,yesssss😭😭😭💜💜💜💜,0
jkageomon,Can’t wait to see this live 2 nights in a row 😭,0
rawrken,I wish I heard this live. I would be balling my eyes out tbh,0
laynelegaspi,The chills bro😭,0
isthatneutron,Oh yeah we needed this remix 🔥,0
evn_l,I ascended that night,0
yayarea.foodie,Hell yeaaa🔥🔥🔥,0
sndr.wav,YESSIR 😮‍💨,0
hiiiii_itsviv,My whole heart omfggggggh 🥺😭,0
catyunlee,🔥🔥🔥,0
ninaanguyen,@onlyannnns,0
@onlyannnns,ninaanguyen,0
mrgn_a_d,"😭😭 Please tell me the full thing is going up somewhere, I need to binge this on loop and cry",0
milkpeaches,WHATTTT,0
dreww.01ok,Give me the remix plz!!,0
am.dubawub,I saw the gold 🔥🔥🔥,0
foodie.fob,I need this!,0
edmmaniacasia,I love this😍😍😍😍,0
meckekaeli,Ok make me more obsessed w/ you 😭🤎,0
rlpmsr,Hell yeah!,0
3liz4r,Fomo 😭😭,0
_eeiimmaass,Literal chills 🥶,0
n0side,💜💜💜,0
dum_dum28,I’m gonna crash out,0
vphammie,@khachowie,0
@khachowie,vphammie,0
