Username,Comment,Likes
dangerous_trash,Sometimes I forget that people like that exist. Jesus Christ.,0
smartrocks,Holy fuuuuck. So glad he was arrested. What a bastard,0
rachelds79,He ask if thats filipino shit? Damn he hates us all!,0
acaygun_,If this were to happen in London you'd have mother's swinging hands 🤣,0
notjp._.02,Brooo whaaaat. Please stay safe out there these wild people are so dangerous,0
beard.still.loading,Jfc why is there not one person in there sticking up for them????,0
de.oconno,@ryanpurc3ll,0
uh.l0l,"I love how calm they are me I could never first thing u would have heard is ""tf u say to me mf""",0
jenae.78,That's crazy I've had so many situations like this it almost feels normal let's not normalize stuff that should not be normal she handled it well her friend didn't seem to know what was going on,0
scrt_xaeho,"bro, don't you ever include Filipinos to your bullshitness. If you were here, you've been killed.",0
hivibe_,That guy should not be let out in public🤦🏼‍♂️,0
sb_chace,Stop to hate,0
f8_pflp,"Wild. People need to step in when they see this kind of targeted hateful bullshit happening. Glad yall are okay, you seem like super chill people. 👍",0
str8breed_v2,That friend is funny as fuck,0
yfdxloudy,personally i wouldn't take that bro,0
isabella_toffolon,I am so happy this was caught on film. Can't believe people with such bigoted and hateful attitudes feel they have the right to be this disgusting. Can't believe others didn't stand up against him with them,0
77ss_malleey_77,Just leave these two beautiful people alone!!!! 👏👏,0
jiggymofuckatito,He was just hating on that Stussy shirt🔥🔥🤘,0
aslan_b.d,"Nah that shit, fucking crazy.",0
marseille.maraveilles,The way my stomach dropped when she told him to stop playing 🥲,0
rodericklnn,personally i wouldn’t let that slide fr,0
lodevico66,Fucking lame ass couldn’t even mind his own business was looking for some clout in their video😐. Hope y’all are doing good did well keeping your cool 🫶😎,0
the_one_lion_,"I dont get reaciam like why? Did the koreans do something to this guy? If you racist to any kind just cause cause how they look, speak, culture you an idiot",0
celestialbeing_1991,I pray that you'll always be safe under God's protection.,0
gitachzn,What the actual fuck?????,0
jaymeefaith,"this is so fucked, so sorry you had to go through this ❤️‍🩹",0
john9010doe,Elliot is bigger ...could easily kick that scrawny guy's ass.,0
_itsjordie,Why do people act like this!! Too tude for now reason. Sorry you have to experience that,0
jacobharley96,So like the reason I take offense and upset I got a Japanese aunt and a phillipina aunt both who have kids this is bs 😒,0
o.r.e.h__,"Man is holding is anger back fr , he’s really patient , wow .. so sorry you had to go through that… people are animals so yea",0
farrah_luv_,People like that guy really upset me. I’ve stood up for people being picked on because of their race and I will always stand up for them. Everyone deserves to be treated with respect! 😤😖,0
chefbristol,Bang bang solved. He wanted to fuck around and find out. Ignorance should always be punished.,0
jaco_gto,*the .45 in my back pocket after he said meet him outside*,0
pauliepie40,Omg that got uncomfortable really fast 😮,0
f_u_ray,I understand where she coming from. My sister is my best friend and in situations like this I shut up when she tells me to. Not because of being scared but because she means more to me then anything and I’m more worried about her safety. Love his banter back when dude just said racial shit. Keep being you my guy. Sis thanks for understand the situation,0
mchackie,This @jesraelfajardo,0
jdawgg247,That’s fxcked up.. like why keep going?? Probably some skinhead nazi fxckface. I’m sorry y’all had to go through that. When he said have you had gay sex before?? Like why tf would you want to know that??,0
_rosenicoya,People are so stupid and selfish and racist I’m sorry that happened to you guys 😫,0
francisfrancisk2,"The girls facial expressions have me dead. This isn’t funny, but I’m happy you guys kept your cool. Some ppl have no control (literally like the guy harassing you guys) he’s definitely not happy with himself, or has issues. I hope you don’t take any of what he said to heart, he’s a loser.",0
therealbryu84,Why did I get triggered 🥴,0
trippydragon.ivy,"You guys reaction 🔥 ! Also, good call making the other stop cause you never know what the person attacking you can do.",0
jsprlg,Let me meet this guy and imma give him some Filipino shit. Its smelly and im gonna shove it in his mouth,0
